"id","site","job_url","job_url_direct","title","company","location","date_posted","job_type","salary_source","interval","min_amount","max_amount","currency","is_remote","job_level","job_function","listing_type","emails","description","company_industry","company_url","company_logo","company_url_direct","company_addresses","company_num_employees","company_revenue","company_description"
"zr-I4Ry9KpqBf6sKIu52ZBFMw","zip_recruiter","https://www.ziprecruiter.com/jobs//j?lvk=I4Ry9KpqBf6sKIu52ZBFMw","","Senior Civil Engineer/Project Engineer","AGS Inc.","San Francisco, CA, USA","2025-01-04","","direct_data","yearly",135000.0,175000.0,"USD","","","","organic","","AGS has an opening for a Senior Civil Engineer/Project Engineer. 

**Responsibilities**:

* Management of Multiple Projects, Staff, and Subconsultants
* Management of Project Budgets and Schedules
* Coordination With Other Design Firms, Clients, and Public Agencies
* Business Development and Proposal Writing
* Water System Design
* Large Diameter Welded Steel Pipeline Design is Desirable
* Water Resources Experience is Desirable
* Hydraulics and Hydrology
* Schematic Design, Design Development, and Construction Documents
* Plans and Specifications
* Site Grading and Drainage
* Sanitary Sewer and Storm Drain
* Roadways
* Utility Design and Coordination
* Sustainability, LID and Stormwater Management
* Land Development

**QUALIFICATIONS/REQUIRED** SKILLS 

* BS Degree in Civil Engineering.
* 15 to 20 Years of Work Experience.
* PE.
* Familiarity with AutoCAD Civil 3D, StormCAD, AutoTurn or other related software is desired.
* Good report writing skills.
* Highly dependable with outstanding attention to detail.
* Excellent interpersonal and communication skills (verbal and written).
* Responsible, committed and self\\-motivated.
* Team player and adaptable to changing priorities.
* Ability to stay organized, multi\\-task and meet deadlines under pressure.

**Benefits:**

We offer a competitive salary plus an exceptional benefits package for full\\-time employees including:

* Annual increases \\& bonus pay
* Medical, dental, and vision (optional)
* Flexible Spending Accounts and Dependent Care Spending Accounts (optional)
* 401(k) and 401(k) matching after 1 year of employment (up to 4%)
* Vacation, Sick time, and 7 paid holidays
* LTD, Life, and AD\\&D Insurance
* Professional development opportunities

**Salary Range:** 

 Annual Salary Hourly Salary

Title Min Max Min Max

Senior Civil/Project Engineer $135,000\\.00 \\- $175,000\\.00 $64\\.90 \\- $84\\.14

**About AGS:**

AGS provides a broad range of multidisciplinary engineering services for interesting projects primarily in California. Clients include both public and private. Federal clients include US Army, US Navy, US Air Force, and US Coast Guard. Regional clients include BART, MUNI, SFPUC, SFPW, City of Oakland, City and County of San Francisco, SFO and OAK Airports, Port of Oakland, Port of San Francisco, Caltrans and many more. Visit our website at www.agsinc.com for more information about us.

**Commitment to Diversity:**

AGS is committed to creating and maintaining a workplace in which all employees have an opportunity to participate and contribute to the success of the business and are valued for their skills, experience, and unique perspectives. This commitment is embodied in company policy and the way we do business at AGS and is an important principle of sound business management.

AGS is an Equal Opportunity/Affirmative Action Employer

Pursuant to the San Francisco Fair Chance Ordinance, we will consider for employment qualified applicants with arrest and conviction records.","","","","","","","",""
"zr-oyYsuUQyYgvf44hBhXubBw","zip_recruiter","https://www.ziprecruiter.com/jobs//j?lvk=oyYsuUQyYgvf44hBhXubBw","","Principal Data/API Engineer - All Markets","Valley Strong Credit Union","Fairfield, CA, USA","2025-01-04","fulltime","direct_data","yearly",145000.0,217500.0,"USD","","","","organic","","**Our Core Values**

The credit union is a values\\-driven organization. Our Core Values are at the center of everything we do and are the driving force behind our mission: We help people and communities prosper. 

1\\. Everyone Counts \\- We promote a diverse and fair workplace to better serve our Members, Team Members and Communities, fostering an environment of transparency, trust, and respect. 

2\\. Innovate Boldly – We dream big, challenge the status quo, move with agility, and embrace data\\-driven decisions. We listen and continuously make the impossible possible. 

3\\. Embrace the Fun! – We take joy in our work by welcoming kindness, integrity, and authenticity. 

4\\. Own It – Valley Strong is ours to grow. We hold ourselves accountable to doing our best work every day and are empowered to do what’s right. 

**Position Summary**

**Department**

Information Technology

The Principal Data/API Engineer is responsible for the design, development, maintenance, and technical ownership of the data architecture and library of application programming interfaces (APIs) of the credit union, ensuring scalability, security, and efficient exchange of data. 

The PDAE, in collaboration with Technology and Business partners, is responsible for the development, sharing, and teaching of best practices and policies of data and platform governance for ongoing API development and data management across the credit union. 

The PDAE, in collaboration with Technology and Business Leadership, develops and shepherds the organization’s data evolution strategy addressing access, availability, usability, security, auditability, quality and life cycle management. 

The PDAE, in collaboration with Technology and Business partners, maintains ownership of our data integration platform(s), ensuring the infrastructure is kept current, recoverable, secure, and performing efficiently. 

Key duties include data modeling, API design, security implementation, performance optimization, documentation, and knowledge sharing. 

**Essential Duties**

* Data Architecture Design: Define enterprise data sources and structures, and plan for efficient methods of connection and access, considering versioning, security, and auditability strategies.
* Data Modeling and Design: Create data models to represent the structure and relationships of data, considering data normalization, denormalization, and data governance principles to optimize quality, lifecycle, and API access.
* API Standards Design: Define standards, best practices, and governance for the documentation, development, testing, deployment, and maintenance of APIs including data structures, authentication methods, protocols, error handling, and logging.
* API Security Implementation: Implement security measures like authentication, authorization, encryption, and rate limiting to ensure sensitive data is protected and prevent unauthorized access.
* API Gateway Management: Implement and maintain an API gateway to route API requests efficiently and securely.
* Manage Integration Platform Strategy: Maintain and publish the roadmap for our integration strategy, periodic direction and annual goals.
* Documentation and Standards: Develop comprehensive API documentation including technical specifications, usage guidelines, and best practices to ensure consistency and ease of use.
* Performance Optimization: Analyze API performance metrics and identify bottlenecks to optimize query execution, data retrieval, and response times.
* Monitoring and Analytics: Implement monitoring systems to track API performance and usage and identify potential issues.
* Collaboration with Stakeholders Management: Work closely with product managers, software developers, data engineers, and other teams to understand data requirements, translate business needs into API design, and ensure alignment with overall data strategy.
* Performs other duties as assigned.

**Supervisory Responsibilities**

**Supervisory Responsibilities**

* None

**Qualifications**To perform this job successfully, an individual must be able to perform each essential duty satisfactorily. The requirements listed below are representative of the knowledge, skill, and/or ability required. 

**Education**

**Min/Preferred**

**Education Level**

**Description**

Minimum

4 Year / Bachelor's Degree

Bachelor’s degree in computer science, computer engineering, or relevant field. Computer science, Electronics and Electrical Engineering,

**Experience**

**Minimum Years of Experience**

**Comments**

10

A minimum of 8\\-10 years’ experience progressing in similar roles, demonstrating the listed required skills and knowledge. 

8

A minimum of 5 \\- 8 years’ experience in roles or industries with regulatory oversight related to data privacy and security, financial services preferred. Credit Union and Mid or large Bank working experience in similar roles will be required.

A minimum of 5 years’ experience progressing in roles using, developing, and managing enterprise SalesForce implementations 

A minimum of 5 years’ experience progressing in roles using, developing, and managing the MuleSoft platform 

A minimum of 5 years’ experience progressing in roles using, developing, and managing the Snowflake platform 

**Language Skills**

Ability to read and comprehend instructions, short correspondence, and memos. Ability to write simple correspondence. Ability to effectively present information in one\\-on\\-one and small group situations to Members and other Team Members at the organization.

**Mathematical Skills**

Ability to add, subtract, multiply, and divide in all units of measure, using whole numbers, common fractions, and decimals. Ability to compute dividends and interest.

**Reasoning Ability**

Ability to solve practical problems and deal with a variety of concrete variables in situations where only limited standardization exists. Ability to interpret a variety of instructions furnished in written or oral form.

**Physical Demands**

The physical demands described here are representative of those that must be met by a Team Member to successfully perform the essential functions of this job. Reasonable accommodations may be made to enable individuals with disabilities to perform the essential functions.

**Other Skills and Abilities**

Must be able to process transactions in an efficient manner. Must be able to communicate policies and procedures to Members in an easily understood and professional manner.

Must comply with all Bank Secrecy Act (BSA) and other Anti\\-Money Laundering (AML) laws and regulations, as they pertain to federal guidelines and internal policies and procedures.

The above statements are intended to describe the general nature and level of work being performed by people assigned to this job. They are not intended to be an exhaustive list of all responsibilities, duties, skills, or working conditions.","","","","","","","",""
"zr-wLGH6wSpGh4R9oZFToXDig","zip_recruiter","https://www.ziprecruiter.com/jobs//j?lvk=wLGH6wSpGh4R9oZFToXDig","","Full-Stack Software Engineer","Paradromics, Inc.","Oakland, CA, USA","2025-01-04","fulltime","","","","","","","","","organic","","About Paradromics

We are building a direct data interface with the brain to provide technology solutions to unmet medical challenges. A revolutionary leap beyond today’s research\\-grade brain computer interfaces (BCI), our Connexus® Direct Data Interface (DDI) collects neural signals at an industry\\-leading data rate and is designed for long\\-term daily use. Our first clinical application will enable people with severe motor impairments to communicate and independently use a computer via their neural signals. We will continue to expand the capabilities of our massively scalable platform to support a pipeline of future applications that could benefit millions.

The Role

As a Software Engineer at Paradromics, you’ll work closely with our team of Scientists and Engineers to develop software that enables our clinical applications. You will help design software to restore communication ability for our BCI users, enabling successful clinical studies of the Connexus System.

Responsibilities

* Develop frontend and backend software to enable clinical studies and BCI user applications
* Evaluate software with simulated and real neural data, as well as with our BCI hardware in the loop
* Contribute to CI/CD best practices to accelerate development and deployment
* Develop data curation strategies for user interaction and BCI data
* Participate in code reviews and contribute to the development of new features and tools
* Work closely with our engineering, neuroscience, and quality teams to identify and capture needs and requirements
* Engage with UI/UX designers to develop and refine designs
* Regularly travel between our Austin and Oakland offices

Required Education

* Bachelor's degree in Computer Science, Computer Engineering, or a related field; or equivalent real world experience
* 4\\+ years of professional experience relevant to this role

Required Qualifications

* Highly proficient in Typescript and/or JavaScript
* Highly proficient in Python
* Experienced in Linux and/or MacOS application development
* Working knowledge of operating systems concepts and performant software
* Demonstrated prior professional experience with multiple programming languages
* Excellent organizational and time management skills, with the ability to handle multiple tasks simultaneously
* Strong communication and interpersonal skills
* Ability to work independently as well as collaboratively within a team

Preferred Qualifications

* Experience with C/C\\+\\+ or Rust
* Experience working on projects involving quality management systems, such as medical device development, aviation, finance, defense
* Familiarity with machine learning concepts and experience collaborating with machine learning practitioners

  
Paradromics is an Equal Opportunity Employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, sexual orientation, gender identity, or national origin.Powered by JazzHR

aRxq9kNPto","","","","","","","",""
"zr-oXLsFiyWAbsrpi9kIp9Krw","zip_recruiter","https://www.ziprecruiter.com/jobs//j?lvk=oXLsFiyWAbsrpi9kIp9Krw","","Staff Software Engineer, Cloud","Abbott Laboratories","Pleasanton, CA, USA","2025-01-03","","direct_data","yearly",97300.0,194700.0,"USD","","","","agency","","Job Description \\- **Software** **Engineer** Senior, Cloud Interested in applying your wealth of technical knowledge and experience towards an opportunity in the medical field where you can improve the lives ...","","","","","","","",""
"zr-y8JfyIPe2-yuy4H3-kCDQg","zip_recruiter","https://www.ziprecruiter.com/jobs//j?lvk=y8JfyIPe2-yuy4H3-kCDQg","","Porting/C Code Engineer","Veritools, Inc.","Los Altos, CA, USA","2025-01-03","contract","","","","","","","","","subs_fulfillment","","Wanted someone to assist in porting a Centos 7 port of the application to Rocky 8\\.1 and other platforms.","","","","","","","",""
"zr-TwF4v6I79KDpJG8ydAQmwA","zip_recruiter","https://www.ziprecruiter.com/jobs//j?lvk=TwF4v6I79KDpJG8ydAQmwA","","Sr Software Engineer (Rust Experience)","5014 Disney Streaming Technology LLC","San Francisco, CA, USA","2025-01-03","","direct_data","yearly",295000.0,295000.0,"USD","","","","organic","","Job Posting Title: Sr **Software** **Engineer** (Rust Experience) Req ID: 10108995 Job Description: Disney Entertainment \\& ESPN Technology On any given day at Disney Entertainment \\& ESPN Technology, we're ...","","","","","","","",""
"zr-2p9z_1x1bb8D5VsYByVvBA","zip_recruiter","https://www.ziprecruiter.com/jobs//j?lvk=2p9z_1x1bb8D5VsYByVvBA","","Software Engineer - Developer Tools Installation Technologies","Apple","Cupertino, CA, USA","2025-01-03","","direct_data","yearly",121900.0,214500.0,"USD","","","","organic","","Summary Apple's **Software** **Engineering** organization (SWE) is responsible for some of the most advanced **software** on the planet, across many platforms and products. The Installation Technologies team is ...","","","","","","","",""
"zr-zaln-4MMm05BtAeix8CMzQ","zip_recruiter","https://www.ziprecruiter.com/jobs//j?lvk=zaln-4MMm05BtAeix8CMzQ","","Mechanical Engineer","Grid Aero, Inc.","San Leandro, CA, USA","2025-01-03","fulltime","direct_data","yearly",100000.0,150000.0,"USD","","","","organic","careers@grid.aero","Job Title: Mechanical Engineer  
Company: Grid.aero  
Location: Onsite 3 days/week \\[San Leandro, CA]

About Us:  
Grid.aero is a VC\\-backed aviation startup tackling complex challenges in both defense and  
commercial markets. We are focused on solving real\\-world problems that will shape the future of the  
industry. Led by aerospace veterans and supported by leading venture firms, Grid is at the  
forefront of developing autonomous systems that will revolutionize how goods move through the skies.

Be part of a fast\\-growing, high\\-impact startup from day one. At Grid, your work will shape critical  
industries, driving innovation at the intersection of national security and global commerce.

Role Overview:  
We are seeking a Mechanical Engineer to be one of the first and most important hires. In this role,  
you’ll play a key role in the development of the structures and mechanical systems for our proof of  
concept airplane. This is a chance to contribute from the ground up while working alongside  
experienced aerospace founders and some of the best minds in the space.

As an early hire, you'll help lay the foundation for the company’s future growth, both technically and  
organizationally. You’ll have full visibility into our mission, work closely with leadership, and be  
empowered to drive innovation. If you’re excited about building something world\\-changing and  
want to play a critical role in shaping an early\\-stage company, this opportunity is for you.

What You’ll Do:

* Scope: You will develop structures and mechanical systems including airframe, landing gear, flight controls, propulsion, payload, and other flight\\-critical systems.
* Collaborate: You will work cooperatively with an incredibly talented and kind team of systems, aerodynamic, mechanical, electrical, and software engineers to identify, simplify, and solve complex problems.
* Design: You will swiftly generate designs for simple, practical, and cutting edge mechanical systems and structures. Using first\\-principle and advanced engineering analysis methods as required, you will predict, optimize, and validate system performance.
* Build: You will specify, source, procure, fabricate, assemble, and integrate structures and mechanical systems.
* Test: You will define, setup, execute, and report ground and flight tests to ensure designs meet functional, safety, and regulatory requirements.
* Document and Communicate: You will document and communicate your engineering with models, technical drawings, design reviews, and reports.
* Support: You will support structures and mechanical systems through production and into flight test to ensure the aircraft remains operationally available and continuously provides valuable mechanical engineering data.
* Improve: You will generate and maintain standard operating procedures for mechanical engineering across the product lifecycle.

Who You Are:

* Mission\\-Driven: You're passionate about solving big, complex problems through technology and driven by the chance to change industries.
* Innovator: You thrive on the challenge of working with cutting\\-edge technologies and pushing the boundaries of what’s possible.
* Builder: You enjoy the excitement and impact of working at an early\\-stage startup where your contributions directly shape the future.
* Collaborative: You work well with diverse, cross\\-functional teams and are excited to lead, mentor, and inspire others.

Key Qualifications:

* Bachelor’s degree in Mechanical Engineering, Aerospace Engineering, or related field. A Master's degree is a plus.
* 3\\-5 years of experience in aerospace mechanical engineering, preferably with exposure to designing, building, testing, certifying, and/or operating airframe, landing gear, propulsion, and/or electromechanically actuated flight control systems
* Proficiency with CAD/PLM software (e.g., CATIA, SolidWorks, 3DExperience, or similar) for designing and maintaining mechanical parts, assemblies, and installations.
* Proficiency with mechanical engineering principles including statics and dynamics, mechanics of materials, fluid mechanics, thermodynamics, controls, reliability, and manufacturing.
* Experience with classical and advanced methods for structural, thermal, and/or fluid analysis and/or test
* Knowledge of conventional and advanced materials, processes, and hardware
* Knowledge of domestic and military certification processes
* Excellent communication skills and the ability to work in a collaborative team environment.
* Ability to occasionally travel to supplier sites, manufacturing facilities, or testing locations as required.

Why Join Grid.aero:

* Mission First: Tackle some of the most important national security issues of the day.
* Ownership: Receive a significant equity stake and help build the future of Grid.aero.
* Impact: As one of our first hires, you’ll have a direct and visible impact on the success of the company.
* Innovation: Lead the architecture of a game\\-changing product that will redefine the air logistics industry.
* Growth: Work alongside experienced aerospace founders and grow with the company as a key technical leader.
* Flexibility: We offer a remote\\-first culture, giving you the freedom to work from anywhere.

Compensation: $100k \\-$150k / .2\\-.8% Equity  
This role offers a significant equity stake in Grid.aero, with compensation expected to grow over  
time. We are looking for individuals who are driven by the mission and excited about the opportunity  
to build something extraordinary.

Apply:  
Send your resume and a brief cover letter to careers@grid.aero explaining your interest and  
relevant experience

Equal Opportunity Employer:

Grid.aero is an equal opportunity employer. We celebrate diversity and are committed to creating an  
inclusive environment for all employees. All qualified applicants will receive consideration for  
employment without regard to race, color, religion, gender, gender identity or expression, sexual  
orientation, national origin, genetics, disability, age, or veteran status.

Legal Notice:

Grid.aero is committed to complying with U.S. export control laws. Due to the nature of our work,  
candidates must be U.S. persons (U.S. citizens or lawful permanent residents as defined by  
8 U.S.C. 1324b(a)(3\\)).

Powered by JazzHR

kR7qkWr0Lv","","","","","","","",""
"zr-GJY0KfY1KLvoVuVKIS5X_g","zip_recruiter","https://www.ziprecruiter.com/jobs//j?lvk=GJY0KfY1KLvoVuVKIS5X_g","","Internship - System Software and Data Analytic Engineer","ASML","San Jose, CA, USA","2025-01-03","","","","","","","","","","organic","","Job Mission The intern will collaborate closely with **developers** in D\\&E teams to create **software** that delivers advanced diagnostic capability and meets customer needs. The intern will be responsible ...","","","","","","","",""
"zr-6N1B_WXm6oW2sraXwGfYeA","zip_recruiter","https://www.ziprecruiter.com/jobs//j?lvk=6N1B_WXm6oW2sraXwGfYeA","","Software Engineer IV","Ursus, Inc.","Pleasanton, CA, USA","2025-01-03","","direct_data","hourly",79.0,89.0,"USD","","","","organic","","**JOB TITLE: Software Engineer IV  
LOCATION: 100% remote (USA)   
DURATION: 6 Months, possibility of extension  
PAY RANGE: $79 \\- $89/hr  
  
TOP 3 SKILLS:*** 10\\+ years of experience coding in C\\+\\+ or other programming languages
* Experience in architecting system solution\\-all phases of software development
* prior experience working on AI or search engines

  
**COMPANY:**  
Our client is a Fortune 500 multi\\-national technology company headquartered in Menlo Park, CA.  
  
**Summary:**  
*The main function of a software engineer is to apply the principles of computer science and mathematical analysis to the design, development, testing, and evaluation of the software and systems that make computers work. A typical software engineer researches, designs, develops and tests operating systems\\-level software, compilers, and network distribution software for medical, industrial, military, communications, aerospace, business, scientific and general computing applications.*  
  
**Job Responsibilities:*** Review and approve the modification of existing databases and database management systems.
* Instruct staff to write and code logical and physical database descriptions and specify identifiers of database to management system.
* Direct database development and approve project scope and limitations.
* Review project requests describing database user needs to estimate time and cost required to accomplish project.
* Plan, coordinate, and implement security measures to safeguard information in computer files against accidental or unauthorized damage, modification or disclosure.
* Approve, schedule, plan and supervise the installation and testing of new products and improvements to computer systems.
* Develop standards and guidelines to guide the use and acquisition of software and to protect vulnerable information.

  
**Skills:*** Verbal and written communication skills, problem solving skills, customer service and interpersonal skills.
* Strong ability to work independently and manage one’s time.
* Strong mentoring skills necessary to provide support and constructive performance feedback.
* Strong knowledge of the full software development lifecycle: from business/systems analysis, through requirements gathering and functional specification authoring, to development, testing and delivery.
* Strong ability to troubleshoot issues and make system changes as needed to resolve issue.
* Strong knowledge of computer hardware and software.
* Knowledge of computer development software as it relates to systems, such as SQL, VisualBasic, etc.

**Must have skills:** * 10\\+ years of experience
* Expereince with coding in C\\+\\+ or other programming languages
* Interest working on server side stack
* prior experience working on AI or search engines

**Nice to have:*** Experience in architecting system solution\\-all phases of software development

  
**Education:*** Bachelor's degree in computer science, software engineering or relevant field required.

  
  
IND123","","","","","","","",""
"zr-ymx74kEy15A81nbPd2I7PQ","zip_recruiter","https://www.ziprecruiter.com/jobs//j?lvk=ymx74kEy15A81nbPd2I7PQ","","API Integration Acceleration Manager","eTeam","Menlo Park, CA, USA","2025-01-03","contract","direct_data","hourly",70.0,80.0,"USD","","","","subs_fulfillment","","You should have a deep passion for data\\-driven problem\\-solving, product and tool enhancement, advertising innovation and, more specifically, online targeting, scaled consultation, and analytics. 

 

You should feel comfortable in a constantly evolving environment in which you will have to manage multiple streams of work to drive concrete, actionable solutions for Meta and its partners. 

 

As a ***Technical Integration Acceleration Manager***, you will be the ***key service point of contact for the day\\-to\\-day issue management and prevention of all the major API Developers integration issues across Business Messaging***. 

 

You'll partner with them to understand their business and strategic needs, and enable their success by providing consultative services and creative solutions to challenging product and technical issues.

 

***As an expert on the Meta APIs, you’ll engage with Product and Engineering as a partner advocate, and work closely with the Meta Business Partner Program team to monitor the pulse of your partners' businesses.*** 

 

This is your chance to work with a group that solves big problems for Meta's fastest growing business partners. We’re a scrappy team that prides itself on our technical acumen and ability to drive meaningful product changes for our developers. You will do this by becoming a product expert and working closely with our program management, engineering and partner management teams to ship changes focused on making it easier to build on our APIs.

 

**Responsibilities:**

\\- ***Create analytic notebooks using SQL and other tools and build dashboards for various reporting at a team and product \\& partner level.***

\\- ***Partner with Product, Partnerships, Engineering and Operations*** teams to solve problems and identify trends and opportunities.

\\- ***Work closely with internal product and program managers to understand how clients can best use our APIs to further drive performance of their business metrics.***

\\- ***Guide our partners and clients to successful integrations with Meta’s APIs and Marketing solutions through deep technical collaboration and a focus on delivering business success.***

\\- ***Manage technical and product issues for partners building on Meta’s APIs***, delivering the highest level of customer satisfaction.

\\- Effectively communicate technical concepts to non\\-technical audiences.

\\- ***Serve as a two\\-way technical consultant representing both Meta and our partner ecosystem.***

 

***Act as a dedicated service\\-side point of contact for Facebook and Instagram's API Developers Accelerate Meta API.*** Manage technical and product issues for partners building on Facebook, delivering the highest level of customer satisfaction Conduct high\\-impact services including scaled product training, developer education, product reviews, feature request prioritization, and on\\-site visits ***Become an expert in the Marketing API, Graph API, our products, and developer integrations to provide effective technical consultations revenue and reduce product\\-integration friction by identifying developer insights across a wide range of channels and converting them into actionable recommendations for Meta and Developer product roadmaps.***

 

***Approx. 3\\+ years' relevant work experience in software development, technical account/partner management, tool development, product management, engineering, or developer advocacy*** 

• ***Experience understanding, reproducing, and driving bugs and other issues with engineering*** 

• Experience communicating with engineering as well as non\\-engineering teams, with a proven ability to tailor your communication depending on your audience 

• ***Experience working with APIs*** 

• Demonstrable experience in managing multiple partners, projects, and issues at once 

• Demonstrable ability to successfully build diverse \\& cross\\-functional relationships, both internally and externally 

• Proven creative problem\\-solving and analytical skills","","","","","","","",""
"zr-EPERL3jey6lgf0IP_mZbYw","zip_recruiter","https://www.ziprecruiter.com/jobs//j?lvk=EPERL3jey6lgf0IP_mZbYw","","Software Engineer III - Front-End","Walmart","San Mateo, CA, USA","2025-01-03","","direct_data","yearly",117000.0,234000.0,"USD","","","","organic","","We need an experienced **software** **engineer** to help us implement the web experience for our customers to access Health \\& Wellness services. You will be a hands\\-on self\\-starter with extraordinary ...","","","","","","","",""
"zr-_f4J35W2ahzIL9mhUVFthg","zip_recruiter","https://www.ziprecruiter.com/jobs//j?lvk=_f4J35W2ahzIL9mhUVFthg","","Staff Frontend Engineer (Svelte, React)","AirGarage","San Francisco, CA, USA","2025-01-03","fulltime","direct_data","yearly",180000.0,220000.0,"USD","","","","organic","","**About AirGarage** 🏙

AirGarage is repurposing the 30% of real estate in the average American city currently dedicated to parking.

We are building a future where real estate is digitized and can be transitioned from one use to another seamlessly on\\-demand, moving every piece of urban real estate toward its highest and best use.

We are starting with the $131 billion US parking real estate market because it is one of the most offline and mismanaged commercial real estate asset types.

As a full\\-stack parking operator, we automate the operation of parking lots and parking garages. We handle everything from advertising to collecting payments from drivers and enforcing against illegal parking. We already operate 250\\+ parking lots and parking garages across 35 US states and we are growing quickly.

We are backed by top tier investors including Andreessen Horowitz, Floodgate, Founders Fund, and angel investors who have founded or worked at companies like Uber, Opendoor, Flexport, and more.  
  
Want to learn more about AirGarage and the problem we're tackling?   
  
Check out these podcasts:   
  
https://www.youtube.com/watch?v\\=AU0NkDK51E4  
  
https://youtu.be/\\_8aM6NQHYiE?si\\=p5WIujBWUA1sG\\-b7

**THE ROLE 👩🏾‍💻**

We're looking for a Staff Frontend Engineer to join our team and help build delightful, snappy user experiences. The ideal candidate has deep expertise in React, TypeScript and familiarity with Svelte, with a passion for writing clean, maintainable code and implementing modern frontend best practices. You will be responsible for crafting high\\-quality frontend solutions and helping establish a high technical bar for our web and mobile apps.

Our stack is React, TypeScript, Svelte, React Native with Expo, Python, Django.

**WHAT YOU WILL DO 👷‍♀️**

• Build scalable, performant frontend applications using React, TypeScript, Svelte, and SvelteKit.

• Collaborate with engineering leadership, designers, and backend engineers to deliver seamless experiences for drivers and real estate owners.

• Lead high impact projects end\\-to\\-end.

• Implement responsive, accessible, and user\\-friendly interfaces following modern web standards.

• Write clean, maintainable code with comprehensive test coverage.

• Lead technical decision\\-making regarding frontend architecture and best practices.

• Perform discerning code reviews to maintain high code quality standards.

• Optimize application performance and implement effective state management solutions.

• Document frontend architecture and share best practices with other team members.

**WHAT YOU NEED 👩🏼‍🎓**

• 5\\+ years of professional software engineering experience with a focus on frontend development.

• Expert\\-level knowledge of React, TypeScript, and modern JavaScript.

• Familiarity with Svelte and SvelteKit including SSR paradigms.

• Experience with frontend best practices across state management, modern CSS, frontend testing frameworks, performance optimization, and accessibility.

• Experience with CI/CD pipelines and version control systems.

• Familiarity with REST APIs and modern frontend build tools.

• Strong problem\\-solving skills, attention to detail, and growth mindset.

*We understand that there's no such thing as a 'perfect' candidate. We're looking for someone passionate, with grit and determination, who is excited to face the challenges of a rapidly growing startup. AirGarage is the type of company where you can grow exponentially, and we encourage you to apply to us even if you don't 100% match the candidate description.*

AirGarage is an Equal Opportunity Employer. We celebrate diversity and are committed to creating an inclusive environment for all employees. Candidates and employees are always evaluated based on merit, qualifications, and performance. We will never discriminate on the basis of race, color, gender, national origin, ethnicity, veteran status, disability status, age, sexual orientation, gender identity, martial status, mental or physical disability, or any other legally protected status.

Compensation Range: $180K \\- $220K","","","","","","","",""
"zr-44OfHOSIoPVdlUeiT0Y49Q","zip_recruiter","https://www.ziprecruiter.com/jobs//j?lvk=44OfHOSIoPVdlUeiT0Y49Q","","Senior Staff Software Engineer, Forms and Interfaces","ServiceNow","Santa Clara, CA, USA","2025-01-03","","direct_data","yearly",187600.0,328300.0,"USD","","","","organic","","Build high\\-quality, clean, scalable and reusable code by enforcing best practices around **software** **engineering** architecture and processes (Code Reviews, Unit testing, etc.) \\* Work with the product ...","","","","","","","",""
"zr-nbk6FSV5ph4bVMXLdQq_Ig","zip_recruiter","https://www.ziprecruiter.com/jobs//j?lvk=nbk6FSV5ph4bVMXLdQq_Ig","","HVACR Instructor","Americo HVAC Supply LLC","Hayward, CA, USA","2025-01-02","fulltime","direct_data","yearly",55000.0,90000.0,"USD","","","","subs_fulfillment","","Advanced knowledge of Ductless Mini\\-Split and Variable Refrigerant Flow products

 Training presentations (live and webinar) of VRF and DMS

 Advanced/Intermediate knowledge of PowerPoint, Outlook 365, VentBOM, Word, Excel

Provided sales engineers with support for Ductless Mini\\-Split (DMS) and Commercial Variable Refrigerant Flow (VRF) products up to 38 tons; single phase, three phase, Heat Pump and Heat Recovery VRF  Conducted DMS and VRF training for engineers, contractors, and principals on\\-site in the USA territory; conducted in\\-house VRF and Mini\\-Split training  Generate competitive bids of Mini\\-Split and VRF products for customers from take\\-offs and mechanical schedules  Create equal\\-to basis of design for VRF systems with manufacturers’ software  Create Vent BOM designs for HVAC Systems venting requests; provided pricing for sales engineers  Provided technical assistance for general HVAC and refrigeration in house, while also managing service calls to support customers and finding solutions to unique problems.","","","","","","","",""
